"","Movie ID","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","IMAX","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western","(no genres listed)"
"1946",2436,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1947",2437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1948",2438,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1949",2439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1950",2440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1951",2441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"1952",2442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1953",2443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1954",2445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1955",2446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1956",2447,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1957",2448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1958",2449,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1959",2450,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1960",2451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1961",2453,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1962",2454,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"1963",2455,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"1964",2456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1965",2457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1966",2458,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1967",2459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1968",2460,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1969",2461,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1970",2462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1971",2463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972",2464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1973",2465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1974",2467,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"1975",2468,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1976",2469,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",2470,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978",2471,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979",2472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",2473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981",2474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1982",2475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1983",2476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1984",2478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1985",2479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1986",2481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1987",2482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1988",2483,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1989",2485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1990",2486,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1991",2487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1992",2488,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"1993",2490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1994",2491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1995",2492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1996",2493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1997",2494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998",2495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1999",2496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2000",2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2001",2498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2002",2499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003",2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004",2501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2005",2502,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006",2504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2007",2505,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2008",2506,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2009",2507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2010",2511,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2011",2513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2012",2514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2013",2515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2014",2516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2015",2517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016",2518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017",2519,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"2018",2520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2019",2521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020",2522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2021",2523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2022",2524,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2023",2525,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2024",2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2025",2527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2026",2528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2027",2529,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2028",2530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2029",2531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2030",2532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2031",2533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2032",2534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",2535,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2034",2536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2035",2537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2036",2539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2037",2540,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2038",2541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2039",2542,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2040",2545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2041",2546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2042",2548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2043",2549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2044",2550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2045",2551,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"2046",2552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2047",2553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"2048",2554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"2049",2555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2050",2557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2051",2558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2052",2559,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2053",2560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2054",2561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2055",2562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2056",2563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2057",2565,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"2058",2566,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2059",2567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060",2568,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2061",2569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2062",2570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2063",2571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2064",2572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2065",2573,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"2066",2574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2067",2575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2068",2577,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2069",2579,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2070",2580,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2071",2581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2072",2582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2073",2583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2074",2585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2075",2586,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2076",2587,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2077",2589,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2078",2590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2079",2594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"2080",2596,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2081",2597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2082",2598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083",2599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2084",2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2085",2605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2086",2606,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2087",2607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2088",2609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2089",2610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2090",2611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2091",2612,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2092",2613,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2093",2615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2094",2616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2095",2617,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"2096",2618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097",2620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2098",2621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2099",2622,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2100",2624,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2101",2625,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2102",2626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2103",2627,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2104",2628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2105",2629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2106",2630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2107",2631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"2108",2633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2109",2634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2110",2635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2111",2636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2112",2637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2113",2638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2114",2639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2115",2640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2116",2641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2117",2642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2118",2643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2119",2644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2120",2647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2121",2648,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"2122",2649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2123",2650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2124",2651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2125",2652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2126",2653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2127",2654,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"2128",2655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2129",2656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2130",2657,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"2131",2659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132",2660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2133",2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2134",2662,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2135",2664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"2136",2668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2137",2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2138",2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2139",2671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2140",2672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"2141",2673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2142",2674,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2143",2676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2144",2677,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2145",2678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2146",2681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2147",2682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2148",2683,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2149",2686,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2150",2687,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2151",2688,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2152",2689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153",2690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2154",2691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2155",2692,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156",2693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157",2694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2158",2696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2159",2697,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2160",2699,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2161",2700,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2162",2701,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2163",2702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2164",2704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2165",2706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2166",2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2167",2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2168",2709,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169",2710,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"2170",2712,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2171",2713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2172",2714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2173",2715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2174",2716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2175",2717,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2176",2718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2177",2719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2178",2720,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2179",2721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2180",2722,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"2181",2723,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2182",2724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2183",2725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2184",2726,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2185",2727,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2186",2728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2187",2729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2188",2730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2189",2731,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2190",2732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2191",2733,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2192",2734,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2193",2735,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2194",2736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2195",2738,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2196",2739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2197",2741,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2198",2745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2199",2746,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"2200",2747,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2201",2748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2202",2749,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2203",2750,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2204",2751,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2205",2752,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2206",2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2207",2754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2208",2755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2209",2757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2210",2758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2211",2759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2212",2761,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2213",2762,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"2214",2763,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2215",2764,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2216",2766,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2217",2767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2218",2769,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2219",2770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2220",2771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2221",2772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2222",2774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2223",2775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2224",2776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2225",2779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2226",2780,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2227",2781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2228",2782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2229",2783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2230",2784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2231",2786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2232",2787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2233",2788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2234",2789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2235",2790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2236",2791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2237",2792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2238",2793,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"2239",2794,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2240",2795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
